region;departement;ville;adresse_gare;message_conjoncturel;horaire_guichet;nom_arret;codeuic;type_arret;presence_distributeur_billet;information_acessibilite_pmr;info;presence_metro;info_metro;presence_tramway;info_tramway;presence_bus;info_bus;presence_navette;info_navette;presence_cars;info_complementaire_presence_cars;presence_navette_fluviale;info_navette_fluviale;info_autopartage;presence_parking_velo;presence_parking_moto;presence_parking;info_covoiturage;presence_taxi;info_taxi;info_ligne_ter;lien_info_ligne_ter
pays_de_la_loire;Loire Atlantique;Nantes;Gare SNCF 27 boulevard Stalingrad BP 34112 44041 Nantes;;"Gare de Nantes - 27 Bd de Stalingrad 44000 NANTES :Guichets Hall Nord :
Lundi à jeudi : de 05h30 à 20h45
Vendredi : de 05h30 à 21h30
Samedi : de 06h00 à 20h45
Dimanche et Fêtes : de 07h00 à 22h00Guichets Sud :
Lundi à jeudi : de 05h10 à 20h15
Vendredi : de 05h10 à 21h00
Samedi : de 05h10 à 18h30
Dimanche et Fêtes : de 07h00 à 20h00Boutiques :Boutique La Chapelle sur Erdre - 14 rue Olivier des Sesmaisons 44240 La Chapelle S/ Erdre :
Lundi au vendredi : de 10h00 à 12h30 et de 14h00 à 18h20
Samedi : de 08h50 à 13h50
Dimanche et Fêtes : FerméBoutique Bourse :
Lundi au vendredi : de 09h00 à 19h15
Samedi : de 09h00 à 18h30
Dimanche et Fêtes: Fermé";L12 Nantes - St-Jean-De-Monts;87481002;Gare;oui;Gare Accès Plus disposant des équipements suivants :- Emplacements parking aménagés- Chariots élévateurs- Ascenseurs- Fauteuils roulants- Rampe d'accès- Toilettes aménagées- Cabines téléphoniques surbaissées- Guichets aménagés- Guichets boucles magnétiques- Bande d'éveil de vigilance- Portes automatiques;Liens utiles:Site de la Mairie de NantesSite de la TANSite de la Région Pays de la LoireSite Destinéo, recherche d'itinéraire en transport collectif. site du conseil général Loire Atlantique;non;;oui;;oui;;Oui;;Oui;;Oui;;;oui;;oui;;oui;;Retrouver les horaires de la TAN;http://www.tan.fr
pays_de_la_loire;Loire Atlantique;Pontchâteau;Gare SNCF Place de la gare 44160 Pontchâteau;;Lundi au vendredi : de 6h30 à 19h15  Samedi : de 9h30 à 11h30 et de 12h30 à 17h30Dimanche : de 13h00 à 19h15;L02bis Nantes - Redon - Quimper;87481846;Gare;oui;;Liens utiles :Site de la Région Pays de la LoireSite Destinéo, recherche d'itinéraire en transport collectif. site du conseil général Loire Atlantique;non;;non;;non;;Non;;Non;;Non;;;oui;;oui;;non;;;
pays_de_la_loire;Loire Atlantique;Port-St-Père-St-Mars;Gare SNCF 44710 Port-Saint-Père;;;L11 Nantes - Challans - St-Gilles-Croix-de-Vie;87481218;Halte Ferroviaire;non;;Liens utiles :Site de la Région Pays de la LoireSite Destinéo, recherche d'itinéraire en transport collectif. site du conseil général Loire Atlantique;non;;non;;non;;;;;;;;;non;;oui;;non;;;
pays_de_la_loire;Loire Atlantique;Rezé-Pont-Rousseau;Gare SNCF Rue de la gare 44400 Rezé;;Lundi au Vendredi : de 09h00 à 18h30Samedi : de 09h00 à 12h45 et de 14h00 à 17h30Dimanche et Fêtes : Fermé;L11 Nantes - Challans - St-Gilles-Croix-de-Vie;87481036;Gare;oui;;Liens utiles :Site de la TANSite de la Région Pays de la LoireSite Destinéo, recherche d'itinéraire en transport collectif. site du conseil général Loire Atlantique;non;;oui;;oui;;NC;;Non;;NC;;;oui;;oui;;non;;Un abri à vélos fermé est disponible en gare de Rezé Pont Rousseau pour les abonnés TAN et TER. Un badge vous est délivré au guichet de la gare de Rezé Pont Rousseau, sur présentation d'une pièce d'identité, d'un justificatif d'abonnement et d'une caution de 10.;
pays_de_la_loire;Loire Atlantique;Ste-Pazanne;Gare SNCF Rue de la gare 44680 Sainte-Pazanne;;Lundi au vendredi : de 9h00 à 12h00 et de 14h00 à 18h00Samedi : de 14h30 à 17h30Dimanche et Fêtes : Fermé;L11 Nantes - Challans - St-Gilles-Croix-de-Vie;87481226;Gare;oui;Gare Accès Plus disposant des équipements suivants :- Chariots élévateurs- Fauteuils roulants- Portes automatiques;Liens utiles :Site de la Région Pays de la LoireSite Destinéo, recherche d'itinéraire en transport collectif. site du conseil général Loire Atlantique;non;;non;;non;;NC;;Non;;NC;;;oui;;oui;;non;;;
pays_de_la_loire;Loire Atlantique;St-Hilaire-de-Chaléons;Gare SNCF 7 rue de l'abreuvoir 44680 Saint-Hilaire-de-Chaléons;;;L10 Nantes - Ste Pazanne - Pornic;87481234;Halte Ferroviaire;non;;Liens utiles :Site de la Région Pays de la LoireSite Destinéo, recherche d'itinéraire en transport collectif. site du conseil général Loire Atlantique;non;;non;;non;;;;;;;;;oui;;oui;;non;;;
pays_de_la_loire;Loire Atlantique;Savenay;Gare SNCF Boulevard Branly 44260 Savenay;;Lundi : de 5h45 à 19h30Mardi à Vendredi : de 6h05 à 19h30Samedi : de 9h15 à 11h30 et de 12h30 à 17h30Dimanche et Fêtes : de 10h10 à 11h30 et de 12h35 à 19h30;L02bis Nantes - Redon - Quimper;87481838;Gare;oui;Gare Accès Plus disposant des équipements suivants :- Emplacements parking aménagés- Chariots élévateurs- Fauteuils roulants- Rampe d'accès- Toilettes aménagées- Guichets boucles magnétiques- Bande d'éveil de vigilance- Portes automatiques;Liens utiles :Site de la Région Pays de la LoireSite Destinéo, recherche d'itinéraire en transport collectif. site du conseil général Loire Atlantique;non;;non;;non;;NC;;Non;;NC;;;oui;;oui;;oui;;;
pays_de_la_loire;Loire Atlantique;Sévérac;Gare SNCF 44530 Sévérac;;;L03 Redon - St-Nazaire;87476754;Halte Ferroviaire;non;;Liens utiles :Site de la Région Pays de la LoireSite Destinéo, recherche d'itinéraire en transport collectif. site du conseil général Loire Atlantique;non;;non;;non;;;;;;;;;oui;;oui;;non;;;
picardie;Aisne;AGUILCOURT VARISCOURT;;;;04  Amiens - Tergnier - Laon - Reims;87171702;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Aisne;BOHAIN;"Gare SNCF de Bohain
Place Eugène Malézieux
02110 Bohain";;"Le lundi de 5h35 à 12h50 et de 14h10 à 18h55.
Mardi au vendredi de 5h44 à 12h50 et de 14h10 à 18h55 
 Le samedi de 9h00 à 12h15 et de 13h35 à 18h20.
Le dimanche et les jours de fêtes de 14h20 à 20h20. Horaires d'ouverture de la gare : 
Lundi de 5h25 à 12h50 et de 14h10 à 18h55
Mardi au vendredi de 5h55 à 12h50 et 14h10 à 18h55.
Le samedi de 8h50 à 12h25 et de 13h25 à 18h40.
Le dimanche et les jours fériés de 14h10 à 20h20.";12 : St-Quentin - Compiègne - Creil - Paris;87296269;Gare;oui;Elevateur;"Accès aux trains par le passage à niveau.
La gare se situe à 1 000 mètres du centre ville.";non;;non;;oui;;;;;;;;;non;;oui;;non;;;
picardie;Aisne;CLACY MONS;;;;06 : Laon - Soissons - Crépy-en-Valois - Paris;87296178;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Aisne;DERCY FROIDMONT;;;;05  Hirson - Marle - Laon - Paris;87297143;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Aisne;FRESNOY LE GRAND;;;;12 : St-Quentin - Compiègne - Creil - Paris;87296293;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Aisne;HIRSON;"Gare de Hirson
Avenue François Mitterand
02500 Hirson";;"Lundi au vendredi de 5h20 à 8h30, de 9h10 à 12h15 et de 13h30 à 17h45.
Samedi de 9h00 à 12h15 et de 13h25 à 17h30.
Dimanche et fête de 13h40 à 19h00Heures d'ouverture de la gare :
Du lundi au vendredi de 4h10 à 23h15
Le samedi de 5h00 à 22h20.
Le dimanche et les jours fériés de 7h00 à 22h20";05  Hirson - Marle - Laon - Paris;87295063;Gare;oui;"Gare Accès Plus:
Renseignements et réservations au 0 890 640 650 (0,11 TTC/min depuis un poste fixe).";.;non;;non;;non;;;;Non;;;;;oui;;oui;;non;;;
picardie;Aisne;LA FERE;"Gare SNCF
8 avenue de Verdun
02800 La Fère";;"Du lundi au samedi de 6h40 à 13h55 et de 14h20 à 19h20
Le dimanche de 12h20 à 19h20.
Les Jours fériés de 9h35 à 12h25 et de 13h30 à 18h00.Horaires d'ouverture de la gare :
Du lundi au samedi de 6h40 à 19h20.
Le dimanche de 12h20 à 19h20.
Les jours fériés de 9h35 à 12h25 et de 13h30 à 18h00.";04  Amiens - Tergnier - Laon - Reims;87296632;Gare;non;;"La gare se situe à 500 mètres du centre ville.
Accès aux trains par une passerelle.";non;;non;;non;;;;;;;;;non;;oui;;non;;;
picardie;Aisne;LAON;"Gare SNCF
Place des droits de l'Homme
02000 Laon";;"A compter du 11 décembre 2011:

Lundi  : De 5h45 à 20h10
Mardi au vendredi : De 6h00 à 19h20
Samedi : 06h20 à 20h10 
Dimanche : De 11h00 à 20h30

Horaires de la gare :
Lundi au vendredi de 4h45 à 23h15
Samedi de 5h30 à 22h00
Dimanche et fêtes de 6h30 à 23h15";08 : Laon - Liart;87296012;Gare;oui;"Elévateur pour personnes à mobilité réduite.Gare Accès Plus :
Renseignements et réservations au 0 890 640 650 (0,11 TTC/min depuis un poste fixe).";"La gare se situe à proximité du centre de la ville basse, 2 km de la ville haute.
Souterrain (quais 1 et 2) et passage planchéié (quai 3).

Information Pratique :
Site internet de la ville de Laon";non;;non;;oui;;Non;;Oui;Stationnement des cars de substitution Gare de Laon :  les cars de substitution au départ ou à l'arrivée à Laon stationneront à la gare routière côté POMA;Non;;;non;;oui;;non;;;
picardie;Aisne;MENNESSIS;;;;12 : St-Quentin - Compiègne - Creil - Paris;87296434;Halte Ferroviaire;non;;;non;;non;;non;;Non;;Oui;http://telechargement.ter-sncf.com/Images/Picardie/Tridion/ARRET_MENNESSIS__tcm-29-86924.pdf;Non;;;non;;non;;non;;;
picardie;Aisne;MONTESCOURT;;;;12 : St-Quentin - Compiègne - Creil - Paris;87296418;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Aisne;SOISSONS;"Gare SNCF
Place de la gare
02200 Soissons";;"A compter du 11 décembre 2011 :

Du lundi au vendredi de 5h20 à 12h55 et de 13h00 à 20h50
Samedi : 6h45 à 20h35
Dimanche et fêtes : 7h25-14h30 / 15h00-22h00Horaires d'ouverture de la gare :
Du lundi au vendredi de 5h00 à 22h30.
Samedi : 6h30 à 21h00
Dimanche et fêtes : 6h45 à 22h00";06 : Laon - Soissons - Crépy-en-Valois - Paris;87271817;Gare;oui;"Gare Accès Plus :
Renseignements et réservations au 0 890 640 650 (0,11 TTC/min depuis un poste fixe).";"La gare se situe à 1 500 mètres du centre ville.
Souterrain.";non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Aisne;TERGNIER;"Gare SNCF
Place Vaucanson
02700 Tergnier";;"A compter du 11 décembre 2011 :

Du lundi au vendredi :  5h05 à 12h35 et de 13h25 à 20h35.
Samedi : 5h05 - 12h35 / 13h25-19h30
Le dimanche et les jours fériés de 6h05 à 12h35 et de 13h40 à 21h35.Horaires d'ouverture de la gare :
Du lundi au vendredi de 5h00 à 20h45 
Samedi de 5h00 à 19H30
Le dimanche et les jours fériés de 6h00 à 21h40";03  St-Quentin - Lille;87296442;Gare;oui;"Elévateur pour personnes à mobilité réduite.Gare Accès Plus :
Renseignements et réservations au 0 890 640 650 (0,11 TTC/min depuis un poste fixe).";"La gare se situe à 200 mètres du centre ville.
Souterrain pour chaque quai. Une passerelle au quai 4.";non;;non;;non;;;;;;;;;non;;oui;;non;;;
picardie;Aisne;VERNEUIL SUR SERRE;;;;05  Hirson - Marle - Laon - Paris;87297119;Halte Ferroviaire;non;;;non;;non;;non;;Non;;Oui;http://telechargement.ter-sncf.com/Images/Picardie/Tridion/AFFICHE_INFO_PRATIQUE_Arrêt_CARS_réguliers_et_travaux_A_PARTIR_25_MARS_-_VERNEUIL_SUR_SERRE_-_V_19_03_tcm-29-86620.pdf;Non;;;non;;non;;non;;;
picardie;Aisne;VIRY NOUREUIL;;;;12 : St-Quentin - Compiègne - Creil - Paris;87297051;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Oise;BALAGNY ST EPIN;;;;20 : Beauvais - Creil;87313569;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Oise;BEAUVAIS;"Gare SNCF
62 avenue de la république
60000 Beauvais";;"A compter du 11 décembre 2011 :

Du lundi au vendredi de 4h50 à 19h30
Samedi : 6h00 à 20h40
Dimanche et fêtes : 6h15 à 21h05

Horaires d'ouverture de la gare :
Du lundi au vendredi de 4h50 à 22h10.
Samedi :4h55 à 23h10
Dimanche et fêtes :6h05 à 23h10";21 : Le Tréport - Abancourt - Beauvais;87313510;Gare;oui;"Gare Accès Plus :
Renseignements et réservations au 0 890 640 650 (0,11 TTC/min depuis un poste fixe).";"La gare se situe à 400 mètres du centre ville.
Accès aux trains par un passage souterrain.


Consultez depuis ce lien le site internet de L'Aéroport Beauvais Tillé";non;;non;;oui;;Non;;Non;;Non;;;non;;oui;;oui;;;
picardie;Oise;CHANTILLY GOUVIEUX;"Gare SNCF
Place de la gare
60500 Chantilly Gouvieux";;"A compter du 11 décembre 2011 :

Du lundi au samedi de 5h55 à 20h45
Le dimanche et les jours fériés de 6h40 à 21h55.Horaires d'ouverture de la gare :
Du lundi au samedi de 5h55 à 21h00.
Le dimanche et les jours fériés de 6h40 à 22h05.";22 : Amiens - Paris;87276113;Gare;non;Parking personnes à mobilité reduite.;"La gare se situe à 1 000 mètres du centre ville.
Deux souterrains pour accès aux trains.
Présence de 2 automates de vente.";non;;non;;oui;;;;;;;;;oui;;oui;;oui;;;
picardie;Oise;COMPIEGNE;"Gare SNCF
3 place de la gare
60200 COMPIEGNE";;"Du lundi au vendredi : 5h30 à 21h10
Samedi : 5h45 à 21h10
Dimanche et fêtes : 6h25 à 22h10Horaires d'ouverture de la gare :
Du lundi au samedi de 4h45 à 00h10.
Dimanche et fêtes : 5h45 à 1h20";12 : St-Quentin - Compiègne - Creil - Paris;87276691;Gare;oui;"Fauteuil pour personnes à mobilité réduite.Gare Accès Plus :
Renseignements et réservations au 0 890 640 650 (0,11 TTC/min depuis un poste fixe).";"La gare se situe à 700 mètres du centre ville.
Accès aux trains par un souterrain.

Office du Tourisme de Compiègne : Site internet accessible depuis ce lien.";non;;non;;oui;;;;;;;;;oui;;oui;;oui;;;
picardie;Oise;CREIL;"Gare SNCF
Place du Général De Gaulle
60100 Creil";;"A compter du 11 décembre 2011 :

Le lundi de 4h30 à 21h15
Du mardi au vendredi : 5h30 à 21h15
Samedi, dimanche et fêtes :5h30 à 22h45Horaires d'ouverture de la gare :
Le lundi de 4h30 à 23h50.
Du mardi à dimanche et les jours fériés de 5h00 à 23h50.";20 : Beauvais - Creil;87276006;Gare;oui;"Gare Accès Plus :
Renseignements et réservations au 0 890 640 650 (0,11 TTC/min depuis un poste fixe).";"La gare se situe à 700 mètres du centre ville.
Deux souterrains pour l'accès aux quais.";non;;non;;oui;;;;;;;;;oui;;oui;;oui;;;
picardie;Oise;CREIL;"Gare SNCF
Place du Général De Gaulle
60100 Creil";;"A compter du 11 décembre 2011 :

Le lundi de 4h30 à 21h15
Du mardi au vendredi : 5h30 à 21h15
Samedi, dimanche et fêtes :5h30 à 22h45Horaires d'ouverture de la gare :
Le lundi de 4h30 à 23h50.
Du mardi à dimanche et les jours fériés de 5h00 à 23h50.";23 : Creil - Paris;87276006;Gare;oui;"Gare Accès Plus :
Renseignements et réservations au 0 890 640 650 (0,11 TTC/min depuis un poste fixe).";"La gare se situe à 700 mètres du centre ville.
Deux souterrains pour l'accès aux quais.";non;;non;;oui;;;;;;;;;oui;;oui;;oui;;;
picardie;Oise;ESTREES ST DENIS;"Gare SNCF
1 Avenue de la Gare
60190 Estrées St Denis";;"Lundi : 6h10-13h25
Mercredi : 10h10-12h30 / 13h30-18h25
Vendredi : 12h10-17h45Horaires d'ouverture de la gare :
Lundi : 6h00 à 13h45
Mercredi 10h00 à 12h30 / 13h30 à 18h45
Vendredi : 12h00 à 18h00";16 : Amiens - Compiègne;87313387;Gare;oui;"Gare Accès TER
Renseignements et réservations : @llo Picardie Mobilité au 0 800 099 565 (appel gratuit depuis un poste fixe).";"La gare se situe à 1 200 mètres du centre ville.
Accès aux trains par passage planchéié.";non;;non;;non;;;;;;;;;non;;oui;;non;;;
picardie;Oise;HERMES BERTHECOURT;"Gare SNCF
Rue Hermes
60370 Berthecourt";;"A compter du 11 décembre 2011 :

Du lundi au vendredi de 5h30 à 12h00 et de 12h30 à 18h45.
Samedi :7h20 - 14h00
Dimanche et fêtes : FerméHoraires d'ouverture de la gare :
Lundi au vendredi : 5h30-18h45
Samedi : 7h20-14h00
Dimanche et fêtes : Fermé";20 : Beauvais - Creil;87313585;Gare;non;;"La gare se situe à 200 mètres du centre ville.
Accès aux trains par passage planchéié.";non;;non;;non;;;;Non;;;;;non;;oui;;non;;;
picardie;Oise;LE PLESSIS BELLEVILLE;"Gare SNCF
Place de la gare
60330 Le Plessis Belleville";;"Lundi au vendredi : 5h45 à 11h15/ 11h45 à 19h05.
Samedi :11h05 à 17h35
Dimanche et Fêtes :12h35 à 19h05Horaires d'ouverture de la gare :
Lundi au vendredi : 5h35-19h05
Samedi :11h05-17h35
Dimanche et fêtes : 12h25-19h05";06 : Laon - Soissons - Crépy-en-Valois - Paris;87271551;Gare;oui;"Gare Accès TER
Renseignements et réservations : @llo Picardie Mobilité au 0 800 099 565 (appel gratuit depuis un poste fixe).";"La gare se situe à 2 000 mètres du centre ville.
Accès aux trains par un souterrain.";non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Oise;LONGUEIL ANNEL;;;;12 : St-Quentin - Compiègne - Creil - Paris;87272195;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Oise;MONTATAIRE;"Gare SNCF
Place Pierre Sémard
60160 Montataire";;"A compter du 11 décembre 2011 :

Du lundi au vendredi de 6h00 à 12h30 /13h00 à 19h50
Samedi : 6h45 à 14h00 / 14h30 à 20h15
Dimanche et fêtes : 7h50 à 13h00 / 15h15 à 20h15Horaires d'ouverture de la gare :
Du lundi au vendredi de 6h00 à 20h10
Samedi : 6h45 à 21h30
Dimanche et fêtes : 7h45 à 13h20 / 15h15 à 20h10";20 : Beauvais - Creil;87276618;Gare;non;;"La gare se situe 1 100 mètres du centre ville.
Accès aux trains par passage planchéié.";non;;non;;non;;;;Non;;;;;non;;oui;;non;;;
picardie;Oise;ORRY LA VILLE COYE LA FORET;"Gare SNCF
Place de la gare
60560 Orry la Ville Coye";;"A compter du 11 décembre 2011 :

Du lundi au vendredi: 5h55 à 20h55
Samedi :7h05  à 20h10
Dimanche et fêtes : 8h05 à 21h00Horaires d'ouverture de la gare :
Lundi au vendredi : 5h55 à 20h55
Samedi : 7h05 à 20h10
Dimanche : 08h05 à 21h00";22 : Amiens - Paris;87276279;Gare;oui;;"La gare se situe à 2 500 mètres du centre ville.
Accès aux trains par le souterrain.Autre point de vente TER
Principaux titres TER disponibles :
Maison de la Presse La Plume d'Orry
3 Bis Place de l'Abbé Clin
60560 Orry la Ville   
Ouverture : lundi au vendredi de 7h30 à 12h30 et de 15h à 19h30
                  Samedi  de 08h à 12h30 et de 15h à 19h";non;;non;;non;;;;;;;;;non;;oui;;non;;;
picardie;Oise;RIBECOURT;"Gare SNCF
Rue Pimprez
60170 Ribecourt";;"Lundi au vendredi : 5h50 à 12h31 / 13h01 à 19h53
Samedi, dimanche et jours fériés : FerméHoraires d'ouverture de la gare :
lundi au vendredi : 5h40 à 20h00
Samedi, dimanche et jours fériés : fermé";12 : St-Quentin - Compiègne - Creil - Paris;87276766;Gare;oui;;"La gare se situe à 500 mètres du centre ville.
Accès aux trains par un passage passerelle.";non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Oise;ST SULPICE AUTEUIL;"Gare SNCF
Rue de la gare
60430 ST SULPICE";;"A compter du 11 décembre 2011 :

Le lundi et mardi de 5h00 à 12h10 et de 16h40 à 20h20.
Du mercredi au vendredi de 6h10 à 13h25 et 16h40 à 20h20.
Samedi, dimanche et fériés : ferméHoraires d'ouverture de la gare :
Le lundi et mardi de 5h00 à 12h10 et de 16h40 à 20h20.
Du mercredi au vendredi de 6h10 à 13h25 et 16h40 à 20h20.
Samedi, dimanche et fériés : fermé";19 : Beauvais - Persan-Beaumont - Paris;87313684;Gare;non;;"La gare se situe à 300 mètres du centre ville.
Accès aux trains par un passage passerelle.";non;;non;;non;;;;;;;;;non;;oui;;non;;;
picardie;Oise;VILLERS ST SEPULCRE;;"<a href=""http://telechargement.ter-sncf.com/Images/Picardie/Tridion/Arrêt_BAILLEUL_2_tcm-29-88992.pdf"" title=""Arrêt BAILLEUL 2 - Format pdf, 338 ko (nouvelle fenêtre)"" target=""_blank"">Information substitutions routières lors de travaux sur la ligne ferroviaire</a>";;20 : Beauvais - Creil;87313593;Halte Ferroviaire;non;;;non;;non;;non;;Non;;Non;;Non;;;non;;non;;non;;;
picardie;Oise;WACQUEMOULIN;;;;16 : Amiens - Compiègne;87316208;Halte Ferroviaire;non;;;non;;non;;non;;;;;;;;;non;;non;;non;;;
picardie;Somme;AILLY-SUR-SOMME;"Gare de Ailly sur Somme
Rue Jean Jaurès
80470 Ailly sur Somme";;"A compter du 11 décembre 2011 :

Du lundi au vendredi de 6h15-11h55/13h25-14h50.
Samedi : 8h10-12h00.
Fermé dimanche et fêtes.Horaires d'ouverture de la gare :
Du lundi au vendredi : 6h05-12h00 / 13h20-15h10
Samedi : 8h00-12h20
Dimanche et jours fériés : Fermé";24 : Paris - Amiens - Abbeville - Rue - Calais;87313098;Gare;oui;"Gare Accès TER
Renseignements et réservations : @llo Picardie Mobilité au 0 800 099 565 (appel gratuit depuis un poste fixe).";"La gare se situe à 100 mètres du centre ville.Office du Tourisme de l'Ouest Amiénois
11 Rue du Pont
Maison éclusière
80470 Ailly-sur-Somme
Site Web : www.otccoa.fr";non;;non;;non;;;;Non;;;;;oui;;oui;;non;;;
picardie;Somme;AMIENS;"Gare SNCF d'Amiens
Place Alphonse Fiquet
80 000 Amiens";;"A compter du 11 décembre 2011 :

Lundi : 5h50-19h30
Mardi au jeudi : 6h30-19h30
Vendredi : 6h30-20h20
Samedi : 6h30-19h30
Dimanche et jours fériés : 8h30-20h20Horaires d'ouverture de la gare :
Du lundi au samedi de 4h00 à 0h20.
Le dimanche et les jours fériés de 5h00 à 00h20.";22 : Amiens - Paris;87313874;Gare;oui;"Fauteuil roulant et ascenseur pour personnes à mobilité réduite.Gare Accès Plus :
Renseignements et réservations au 0 890 640 650 (0,11 TTC/min depuis un poste fixe).";"La gare se situe à 500 mètres. 
Accès aux quais par une passerelle et 3 escalators, par un souterrain.Location vélo.";non;;non;;oui;;Non;;Non;;Non;;;oui;;oui;;oui;;;
